episode,seed,agent_color,result,reward,score,plies,termination,illegal_action
265,50264,white,1/2-1/2,0.0,0.5,100,max_plies,False
266,50265,black,1/2-1/2,0.0,0.5,100,max_plies,False
267,50266,white,0-1,-1.0,0.0,24,checkmate,False
268,50267,black,0-1,1.0,1.0,82,checkmate,False
269,50268,white,1/2-1/2,0.0,0.5,100,max_plies,False
270,50269,black,1/2-1/2,0.0,0.5,92,threefold_repetition,False
271,50270,white,1-0,1.0,1.0,97,checkmate,False
272,50271,black,1/2-1/2,0.0,0.5,34,threefold_repetition,False
273,50272,white,1-0,1.0,1.0,87,checkmate,False
274,50273,black,1/2-1/2,0.0,0.5,100,max_plies,False
275,50274,white,1/2-1/2,0.0,0.5,100,max_plies,False
276,50275,black,0-1,1.0,1.0,68,checkmate,False
277,50276,white,1/2-1/2,0.0,0.5,100,max_plies,False
278,50277,black,1/2-1/2,0.0,0.5,50,threefold_repetition,False
279,50278,white,1-0,1.0,1.0,73,checkmate,False
280,50279,black,0-1,1.0,1.0,80,checkmate,False
281,50280,white,1-0,1.0,1.0,53,checkmate,False
282,50281,black,1/2-1/2,0.0,0.5,100,max_plies,False
283,50282,white,1-0,1.0,1.0,27,checkmate,False
284,50283,black,0-1,1.0,1.0,28,checkmate,False
285,50284,white,1/2-1/2,0.0,0.5,100,max_plies,False
286,50285,black,1/2-1/2,0.0,0.5,98,threefold_repetition,False
287,50286,white,1/2-1/2,0.0,0.5,40,threefold_repetition,False
288,50287,black,1/2-1/2,0.0,0.5,100,max_plies,False
289,50288,white,1/2-1/2,0.0,0.5,100,max_plies,False
290,50289,black,1/2-1/2,0.0,0.5,74,threefold_repetition,False
291,50290,white,1/2-1/2,0.0,0.5,100,max_plies,False
292,50291,black,0-1,1.0,1.0,24,checkmate,False
293,50292,white,1-0,1.0,1.0,43,checkmate,False
294,50293,black,1/2-1/2,0.0,0.5,36,threefold_repetition,False
295,50294,white,1/2-1/2,0.0,0.5,100,max_plies,False
296,50295,black,1/2-1/2,0.0,0.5,100,max_plies,False
297,50296,white,1/2-1/2,0.0,0.5,100,max_plies,False
298,50297,black,1/2-1/2,0.0,0.5,100,max_plies,False
299,50298,white,1-0,1.0,1.0,15,checkmate,False
300,50299,black,0-1,1.0,1.0,66,checkmate,False
301,50300,white,1/2-1/2,0.0,0.5,100,max_plies,False
